170075;The Chief Legatee;Anna Katharine Green;Aug;2017;http://gutenberg.net.au/ebooks17/1700751h.html
170074;The Rainbow Feather;Fergus Hume;Aug;2017;http://gutenberg.net.au/ebooks17/1700741h.html
170073;Cynthia Wakeham's Money;Anna Katharine Green;Aug;2017;http://gutenberg.net.au/ebooks17/1700731h.html
170072;The Wooden Hand;Fergus Hume;Aug;2017;http://gutenberg.net.au/ebooks17/1700721h.html
170071;The Defence of the Bride;Anna Katharine Green;Aug;2017;http://gutenberg.net.au/ebooks17/1700711h.html
170070;The White Room;Fergus Hume;Aug;2017;http://gutenberg.net.au/ebooks17/1700701h.html
170069;The Yellow Holly;Fergus Hume;Aug;2017;http://gutenberg.net.au/ebooks17/1700691h.html
170068;The Seaside Girl;Fergus Hume;Aug;2017;http://gutenberg.net.au/ebooks17/1700681h.html
170067;Monsieur Judas;Fergus Hume;Aug;2017;http://gutenberg.net.au/ebooks17/1700671h.html
170066;The Amethyst Box;Anna Katharine Green;Jul;2017;http://gutenberg.net.au/ebooks17/1700661h.html
170063;Seven to Twelve;Anna Katharine Green;Jul;2017;http://gutenberg.net.au/ebooks17/1700631h.html
170062;The Forsaken Inn;Anna Katharine Green;Jul;2017;http://gutenberg.net.au/ebooks17/1700621h.html
170061;The Sword of Damocles;Anna Katharine Green;Jul;2017;http://gutenberg.net.au/ebooks17/1700611h.html
170060;A Creature of the Night;Fergus Hume;Jul;2017;http://gutenberg.net.au/ebooks17/1700601h.html
170058;The Woman in the Alcove;Anna Katharine Green;Jul;2017;http://gutenberg.net.au/ebooks17/1700581h.html
170055;The House in the Mist;Anna Katharine Green;Jun;2017;http://gutenberg.net.au/ebooks17/1700551h.html
170054;Three Thousand Dollars;Anna Katharine Green;Jun;2017;http://gutenberg.net.au/ebooks17/1700541h.html
170053;The Dancer in Red;Fergus Hume;Jun;2017;http://gutenberg.net.au/ebooks17/1700531h.html
170052;Agatha Webb;Anna Katharine Green;Jun;2017;http://gutenberg.net.au/ebooks17/1700521h.html
170051;Initials Only;Anna Katharine Green;Jun;2017;http://gutenberg.net.au/ebooks17/1700511h.html
170050;Miss Mephistopheles;Fergus Hume;Jun;2017;http://gutenberg.net.au/ebooks17/1700501h.html
170049;One of My Sons;Anna Katharine Green;Jun;2017;http://gutenberg.net.au/ebooks17/1700491h.html
170048;Loaded Dice and Other Stories;Rafael Sabatini;May;2017;http://gutenberg.net.au/ebooks17/1700481h.html
170046;The Camisade;Rafael Sabatini;May;2017;http://gutenberg.net.au/ebooks17/1700461h.html
170045;The Open Door;Rafael Sabatini;May;2017;http://gutenberg.net.au/ebooks17/1700451h.html
170044;The Gamester;Rafael Sabatini;May;2017;http://gutenberg.net.au/ebooks17/1700441h.html
170043;The Circular Study;Anna Katharine Green;May;2017;http://gutenberg.net.au/ebooks17/1700431h.html
170042;Lost Man's Lane;Anna Katharine Green;May;2017;http://gutenberg.net.au/ebooks17/1700421h.html
170041;The Man with a Secret;Fergus Hume;May;2017;http://gutenberg.net.au/ebooks17/1700411h.html
170040;A Pit-brow Lassie;John Monk Foster;May;2017;http://gutenberg.net.au/ebooks17/1700401h.html
170039;Hand and Ring;Anna Katharine Green;May;2017;http://gutenberg.net.au/ebooks17/1700391h.html
170038;A Strange Disappearance;Anna Katharine Green;May;2017;http://gutenberg.net.au/ebooks17/1700381h.html
170037;Eleven Possible Cases;Anna Katharine Green;May;2017;http://gutenberg.net.au/ebooks17/1700371h.html
170035;Chronicles Of Faeryland;Fergus Hume;Apr;2017;http://gutenberg.net.au/ebooks17/1700351h.html
170034;The Gentleman Who Vanished;Fergus Hume;Apr;2017;http://gutenberg.net.au/ebooks17/1700341h.html
170033;Professor Brankel's Secret;Fergus Hume;Apr;2017;http://gutenberg.net.au/ebooks17/1700331h.html
170032;Moving Forward;Henry Ford;Apr;2017;http://gutenberg.net.au/ebooks17/1700321h.html
170031;The Piccadilly Puzzle;Fergus Hume;Apr;2017;http://gutenberg.net.au/ebooks17/1700311h.html
170030;The Girl from Malta;Fergus Hume;Apr;2017;http://gutenberg.net.au/ebooks17/1700301h.html
170029;A Son of Perdition;Fergus Hume;Apr;2017;http://gutenberg.net.au/ebooks17/1700291h.html
170028;The Solitary Farm;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700281h.html
170027;The Green Mummy;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700271h.html
170026;The Opal Serpent;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700261h.html
170025;The Mandarin's Fan;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700251h.html
170024;The Red Window;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700241h.html
170023;The Dwarf's Chamber;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700231h.html
170022;A Coin of Edward VII;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700221h.html
170021;The Pagan's Cup;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700211h.html
170020;They See in Darkness;Ethel Lina White;Mar;2017;http://gutenberg.net.au/ebooks17/1700201h.html
170019;The Man Who Loved Lions;Ethel Lina White;Mar;2017;http://gutenberg.net.au/ebooks17/1700191h.html
170018;The Elephant Never Forgets;Ethel Lina White;Mar;2017;http://gutenberg.net.au/ebooks17/1700181h.html
170017;Put Out the Light;Ethel Lina White;Mar;2017;http://gutenberg.net.au/ebooks17/1700171h.html
170016;The First Time He Died;Ethel Lina White;Mar;2017;http://gutenberg.net.au/ebooks17/1700161h.html
170015;A Woman's Burden;Fergus Hume;Mar;2017;http://gutenberg.net.au/ebooks17/1700151h.html
170014;Midnight House;Ethel Lina White;Mar;2017;http://gutenberg.net.au/ebooks17/1700141h.html
170013;The Lone Inn;Fergus Hume;Feb;2017;http://gutenberg.net.au/ebooks17/1700131h.html
170012;The Bishop's Secret;Fergus Hume;Feb;2017;http://gutenberg.net.au/ebooks17/1700121h.html
170010;The Silent House;Fergus Hume;Feb;2017;http://gutenberg.net.au/ebooks17/1700101h.html
170009;The Huddle;Carolyn Wells;Feb;2017;http://gutenberg.net.au/ebooks17/1700091h.html
170008;The Harlequin Opal;Fergus Hume;Feb;2017;http://gutenberg.net.au/ebooks17/1700081h.html
170007;Red Money;Fergus Hume;Feb;2017;http://gutenberg.net.au/ebooks17/1700071h.html
170006;The Third Eye;Ethel Lina White;Feb;2017;http://gutenberg.net.au/ebooks17/1700061h.html
170005;The Third Volume;Fergus Hume;Feb;2017;http://gutenberg.net.au/ebooks17/1700051h.html
170004;The Secret Passage;Fergus Hume;Jan;2017;http://gutenberg.net.au/ebooks17/1700041h.html
170003;Madame Midas;Fergus Hume;Jan;2017;http://gutenberg.net.au/ebooks17/1700031h.html
170002;Six-Gun Gorilla;Anonymous;Jan;2017;http://gutenberg.net.au/ebooks17/1700021h.html
160125;Abeniki Caldwell;Carolyn Wells;Dec;2016;http://gutenberg.net.au/ebooks16/1601251h.html
160124;Newspaper Articles;Book 1, Edward S Sorenson;Dec;2016;http://gutenberg.net.au/ebooks16/1601241h.html
160123;Feathers Left Around;Carolyn Wells;Dec;2016;http://gutenberg.net.au/ebooks16/1601231h.html
160122;Faulkner's Folly;Carolyn Wells;Dec;2016;http://gutenberg.net.au/ebooks16/1601221h.html
160121;The Matrimonial Bureau;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601211h.html
160120;Christabel's Crystal;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601201h.html
160119;The Gordon Elopement;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601191h.html
160118;Deep Lake Mystery;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601181h.html
160117;The Vanishing of Betty Varian;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601171h.html
160116;The Luminous Face;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601161h.html
160115;The Come Back;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601151h.html
160114;In the Onyx Lobby;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601141h.html
160112;The Room With the Tassels;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601121h.html
160111;The Mystery of the Sycamore;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601111h.html
160110;The Mystery Girl;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601101h.html
160109;The Diamond Pin;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601091h.html
160108;Vicky Van;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601081h.html
160107;The Mark of Cain;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601071h.html
160106;The Curved Blades;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601061h.html
160105;A Chain of Evidence;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601051h.html
160104;Reaspberry Jam;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601041h.html
160103;Where's Emily;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601031.html
160102;Prillilgirl;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601021h.html
160101;This Shining Woman;Marjorie Bowen;Nov;2016;http://gutenberg.net.au/ebooks16/1601011h.html
160100;The Bride of a Moment;Carolyn Wells;Nov;2016;http://gutenberg.net.au/ebooks16/1601001h.html
160099;He She and They;Albert Lee;Oct;2016;http://gutenberg.net.au/ebooks16/1600991h.html
160098;The City of Sydney;John Arthur Barry;Oct;2016;http://gutenberg.net.au/ebooks16/1600981h.html
160096;Four for a Fortune;Albert Lee;Oct;2016;http://gutenberg.net.au/ebooks16/1600961h.html
160095;Track Athletics in Detail;Albert Lee;Sep;2016;http://gutenberg.net.au/ebooks16/1600951h.html
160094;Tommy Toddles;Albert Lee;Sep;2016;http://gutenberg.net.au/ebooks16/1600941h.html
160093;Spooky Hollow;Carolyn Wells;Sep;2016;http://gutenberg.net.au/ebooks16/1600931h.html
160092;The Adventure of the Mona Lisa;Carolyn Wells;Sep;2016;http://gutenberg.net.au/ebooks16/1600921h.html
160090;The Sealed Valley;Hulbert Footner;Aug;2016;http://gutenberg.net.au/ebooks16/1600901h.html
160089;The Pie and the Pirate;Albert Lee;Aug;2016;http://gutenberg.net.au/ebooks16/1600891h.html
160088;Jack Chanty;Hulbert Footner;Aug;2016;http://gutenberg.net.au/ebooks16/1600881h.html
160087;Entertaining a Prince;Hulbert Footner;Aug;2016;http://gutenberg.net.au/ebooks16/1600871h.html
160086;Ramshackle House;Hulbert Footner;Aug;2016;http://gutenberg.net.au/ebooks16/1600861h.html
160085;Anybody But Anne;Carolyn Wells;Jul;2016;http://gutenberg.net.au/ebooks16/1600851h.html
160082;A New Species;Robert Coutts Armour;Jul;2016;http://gutenberg.net.au/ebooks16/1600821h.html
160081;De Profundis;Robert Coutts Armour;Jul;2016;http://gutenberg.net.au/ebooks16/1600811h.html
160080;At the Fortunate Frog;Robert Coutts Armour;Jul;2016;http://gutenberg.net.au/ebooks16/1600801h.html
160077;Ghost Gleams;William James Wintle;Jul;2016;http://gutenberg.net.au/ebooks16/1600771h.html
160075;One Touch O' Nature;George S. Beeby;Jul;2016;http://gutenberg.net.au/ebooks16/1600751h.html
160074;Still Waters;George S. Beeby;Jun;2016;http://gutenberg.net.au/ebooks16/1600741h.html
160072;Bush Cobbers;Musette Morell;Jun;2016;http://gutenberg.net.au/ebooks16/1600721h.html
160070;Ten Puppet Plays;Musette Morell;Jun;2016;http://gutenberg.net.au/ebooks16/1600701h.html
160069;The Banner;George S. Beeby;May;2016;http://gutenberg.net.au/ebooks16/1600691h.html
160067;The Making of Americans;Gertrude Stein;May;2016;http://gutenberg.net.au/ebooks16/1600671h.html
160066;Wild Harbour;Ian Macpherson;May;2016;http://gutenberg.net.au/ebooks16/1600661h.html
160063;The Hand of saint Ury;Gordon MacCreagh;May;2016;http://gutenberg.net.au/ebooks16/1600631h.html
160062;Matto Grosso Fury;Gordon MacCreagh;Apr;2016;http://gutenberg.net.au/ebooks16/1600621h.html
160061;The Rider;Edgar Rice Burroughs;Apr;2016;http://gutenberg.net.au/ebooks16/1600611h.html
160057;White Waters and Black;Gordon MacCreagh;Apr;2016;http://gutenberg.net.au/ebooks16/1600571h.html
160055;If Animals had Their Way;Musette Morell;Mar;2016;http://gutenberg.net.au/ebooks16/1600551h.html
160054;Presented Without Courtesy;Musette Morell;Mar;2016;http://gutenberg.net.au/ebooks16/1600541h.html
160053;A Vision of Toyokuni;Arthur Morrison;Mar;2016;http://gutenberg.net.au/ebooks16/1600531h.html
160052;Twelve Moons Cold;Lionel Shave;Mar;2016;http://gutenberg.net.au/ebooks16/1600521h.html
160051;The Resignation of Mr. Bagsworth;Lionel Shave;Mar;2016;http://gutenberg.net.au/ebooks16/1600511h.html
160049;Aunt Sarah's Brooch;Arthur Morrison;Mar;2016;http://gutenberg.net.au/ebooks16/1600491h.html
160048;As Far as They Had Got;Arthur Morrison;Mar;2016;http://gutenberg.net.au/ebooks16/1600481h.html
160047;Over The Straits;Louisa Anne Meredith;Mar;2016;http://gutenberg.net.au/ebooks16/1600471h.html
160046;That's Murder;Lionel Shave;Mar;2016;http://gutenberg.net.au/ebooks16/1600461h.html
160045;Red and Gold;Lionel Shave;Mar;2016;http://gutenberg.net.au/ebooks16/1600451h.html
160044;A Sirius Cove;Lionel Shave;Mar;2016;http://gutenberg.net.au/ebooks16/1600441h.html
160043;Dr. Muncing;Exorcist, Gordon MacCreagh;Mar;2016;http://gutenberg.net.au/ebooks16/1600431h.html
160042;Even the Birds of the Air;Musette Morell;Mar;2016;http://gutenberg.net.au/ebooks16/1600421h.html
160040;The Better Road;Musette Morell;Mar;2016;http://gutenberg.net.au/ebooks16/1600401h.html
160039;Herodias;Gustave Flaubert;Mar;2016;http://gutenberg.net.au/ebooks16/1600391h.html
160038;Remember Caesar;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600381h.html
160037;Clarion Call;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600371h.html
160036;Three Mrs. Madderleys;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600361h.html
160035;Mrs. Fry Has A Visitor;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600351h.html
160034;Sara;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600341h.html
160033;The Mother Of Mase;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600331h.html
160032;Rahab;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600321h.html
160031;Leith Sands;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600311h.html
160030;The Staff-Room;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600301h.html
160029;Sweet Coz;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600291h.html
160028;Reckoning;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600281h.html
160027;Lady Charing is Cross;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600271h.html
160026;Doc Turner;Devil Fighter, Arthur Leo Zagat;Mar;2016;http://gutenberg.net.au/ebooks16/1600261h.html
160025;Barnharrow;Josephine Tey;Mar;2016;http://gutenberg.net.au/ebooks16/1600251h.html
160024;Webs of Our Weaving;Musette Morell;Mar;2016;http://gutenberg.net.au/ebooks16/1600241h.html
160023;The Shakespeare Murders;A. G. Macdonell;Mar;2016;http://gutenberg.net.au/ebooks16/1600231h.html
160019;The Substitute;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600191h.html
160018;The Half-Crown Princess;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600181h.html
160017;The Egg of the Little Auk;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600171h.html
160016;Sleeping Partner;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600161h.html
160015;Rose of the Desert;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600151h.html
160014;For Value Received;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600141h.html
160013;By Wireless;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600131h.html
160012;Big Fish;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600121h.html
160011;An Object Lesson;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600111h.html
160010;A Foster Father;Fred Merrick White;Feb;2016;http://gutenberg.net.au/ebooks16/1600101h.html
160009;A Game of Billiards;Arthur Morrison;Feb;2016;http://gutenberg.net.au/ebooks16/1600091h.html
160008;The Camford Visitation;H. G. Wells;Feb;2016;http://gutenberg.net.au/ebooks16/1600081h.html
160007;Sir Knight of the Splendid Way;W. E. Cule;Feb;2016;http://gutenberg.net.au/ebooks16/1600071h.html
160003;The Life and Adventures of John Nicol;Mariner;Jan;2016;http://gutenberg.net.au/ebooks16/1600031h.html
160002;Death's Mannikins;Max Afford;Jan;2016;http://gutenberg.net.au/ebooks16/1600021h.html
160001;Owl of Darkness;Max Afford;Jan;2016;http://gutenberg.net.au/ebooks16/1600011h.html
150129;The Spectral Bride;Marjorie Bowen;Dec;2015;http://gutenberg.net.au/ebooks15/1501291h.html
150127;Blood on His Hands;Max Afford;Nov;2015;http://gutenberg.net.au/ebooks15/1501271h.html
150126;The Dead are Blind;Max Afford;Nov;2015;http://gutenberg.net.au/ebooks15/1501261h.html
150125;The Crystal Beads Murder;Annie Haynes;Nov;2015;http://gutenberg.net.au/ebooks15/1501251h.html
150124;Who Killed Charmian Karslake?;Annie Haynes;Nov;2015;http://gutenberg.net.au/ebooks15/1501241h.html
150123;The Man with the Dark Beard;Annie Haynes;Nov;2015;http://gutenberg.net.au/ebooks15/1501231h.html
150122;The Crime at Tattenham Corner;Annie Haynes;Nov;2015;http://gutenberg.net.au/ebooks15/1501221h.html
150121;The House in Charlton Crescent;Annie Haynes;Nov;2015;http://gutenberg.net.au/ebooks15/1501211h.html
150120;The Factory on the Cliff;A. G. Macdonnell;Nov;2015;http://gutenberg.net.au/ebooks15/1501201h.html
150119;The Crow's Inn Tragedy;Annie Haynes;Nov;2015;http://gutenberg.net.au/ebooks15/1501191h.html
150118;The Abbey Court Murder;Annie Haynes;Nov;2015;http://gutenberg.net.au/ebooks15/1501181h.html
150117;The Sheep and the Wolves;Malcolm Afford;Nov;2015;http://gutenberg.net.au/ebooks15/1501171h.html
150116;The Happy Couple;Malcolm Afford;Nov;2015;http://gutenberg.net.au/ebooks15/1501161h.html
150115;Poison Can Be Puzzling;Malcolm Afford;Nov;2015;http://gutenberg.net.au/ebooks15/1501151h.html
150114;Sinners in Paradise;Malcolm Afford;Nov;2015;http://gutenberg.net.au/ebooks15/1501141h.html
150113;The God in the Bowl;Robert Ervin Howard;Nov;2015;http://gutenberg.net.au/ebooks15/1501131h.html
150112;The Black Stranger;Robert Ervin Howard;Nov;2015;http://gutenberg.net.au/ebooks15/1501121h.html
150109;Jacqueline;Marjorie Bowen;Nov;2015;http://gutenberg.net.au/ebooks15/1501091h.html
150108;The Adventures Of Tyler Tatlock;Dick Donovan;Nov;2015;http://gutenberg.net.au/ebooks15/1501081h.html
150107;A Gilded Serpent;Dick Donovan;Nov;2015;http://gutenberg.net.au/ebooks15/1501071h.html
150106;A Detective's Triumphs;Dick Donovan;Nov;2015;http://gutenberg.net.au/ebooks15/1501061h.html
150105;The New New Guinea;Beatrice Grimshaw;Oct;2015;http://gutenberg.net.au/ebooks15/1501051h.html
150103;Silvertip's Roundup;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1501031h.html
150102;The False Rider;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1501021h.html
150101;The Stolen Stallion;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1501011h.html
150100;Silvertip's Trap;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1501001h.html
150099;Silvertip's Chase;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1500991h.html
150098;Silvertip's Strike;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1500981h.html
150097;Canyon Walls;Zane Grey;Sep;2015;http://gutenberg.net.au/ebooks15/1500971h.html
150096;The Man from Mustang;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1500961h.html
150095;The Secret of Dr Kildare;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1500951h.html
150094;Out There;Dick Donovan;Sep;2015;http://gutenberg.net.au/ebooks15/1500941h.html
150093;Tracked to Doom;Dick Donovan;Sep;2015;http://gutenberg.net.au/ebooks15/1500931h.html
150092;Internes Can't Take Money;Max Brand;Sep;2015;http://gutenberg.net.au/ebooks15/1500921h.html
150091;Two Darton Stories;E. Phillips Oppenheim;Sep;2015;http://gutenberg.net.au/ebooks15/1500911h.html
150087;The Follies of Youth;Marjorie Bowen;Aug;2015;http://gutenberg.net.au/ebooks15/1500871h.html
150086;The Anatomy of Frustration;H. G. Wells;Aug;2015;http://gutenberg.net.au/ebooks15/1500861h.html
150085;The Caspak Trilogy;Edgar Rice Burroughs;Aug;2015;http://gutenberg.net.au/ebooks15/1500851h.html
150084;Collected Verse;Edward S Sorenson;Aug;2015;http://gutenberg.net.au/ebooks15/1500841h.html
150083;The Guide;A. E. W. Mason;Aug;2015;http://gutenberg.net.au/ebooks15/1500831h.html
150082;The Man-Eater;Edgar Rice Burroughs;Jul;2015;http://gutenberg.net.au/ebooks15/1500821h.html
150080;The Horse Thief;Zane Grey;Jul;2015;http://gutenberg.net.au/ebooks15/1500801h.html
150079;Beltarbet's Pride;Marjorie Bowen;Jul;2015;http://gutenberg.net.au/ebooks15/1500791h.html
150078;Twin Sombreros;Zane Grey;Jul;2015;http://gutenberg.net.au/ebooks15/1500781h.html
150077;Sunset Pass;Zane Grey;Jul;2015;http://gutenberg.net.au/ebooks15/1500771h.html
150076;Majesty's Rancho;Zane Grey;Jul;2015;http://gutenberg.net.au/ebooks15/1500761h.html
150075;Nobby on Getting Commissions;Edgar Wallace;Jun;2015;http://gutenberg.net.au/ebooks15/1500751h.html
150074;Jam for the Enemy;Edgar Wallace;Jun;2015;http://gutenberg.net.au/ebooks15/1500741h.html
150070;Scientific War;H. G. Wells;Jun;2015;http://gutenberg.net.au/ebooks15/1500701h.html
150068;The Gilt Mask;Marjorie Bowen;Jun;2015;http://gutenberg.net.au/ebooks15/1500681h.html
150066;Netta;Fred Merrick White;Jun;2015;http://gutenberg.net.au/ebooks15/1500661h.html
150065;One Blow for Russia;Edgar Wallace;Jun;2015;http://gutenberg.net.au/ebooks15/1500651h.html
150064;Saga of Halfred the Sigskald;Felix Dahn;May;2015;http://gutenberg.net.au/ebooks15/1500641h.html
150063;The Scarlet Banner;Felix Dahn;May;2015;http://gutenberg.net.au/ebooks15/1500631h.html
150062;Felicitas;Felix Dahn;May;2015;http://gutenberg.net.au/ebooks15/1500621h.html
150061;A Struggle for Rome;Vol. 3, Felix Dahn;May;2015;http://gutenberg.net.au/ebooks15/1500611h.html
150060;A Struggle for Rome;Vol. 2, Felix Dahn;May;2015;http://gutenberg.net.au/ebooks15/1500601h.html
150059;A Struggle for Rome;Vol. 1, Felix Dahn;May;2015;http://gutenberg.net.au/ebooks15/1500591h.html
150057;Little Wars;H. G. Wells;May;2015;http://gutenberg.net.au/ebooks15/1500571h.html
150056;Floor Games;H. G. Wells;May;2015;http://gutenberg.net.au/ebooks15/1500561h.html
150055;The world of William Clissold;H. G. Wells;May;2015;http://gutenberg.net.au/ebooks15/1500551h.html
150053;The Whisperer in Darkness;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500531h.html
150052;The Thing On The Doorstep;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500521h.html
150051;The Shadow Over Innsmouth;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500511h.html
150050;The Shadow Out of Time;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500501h.html
150049;The Nameless City;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500491h.html
150048;Nyarlathotep;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500481h.html
150047;The Haunter of the Dark;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500471h.html
150046;The Festival;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500461h.html
150045;The Dunwich Horror;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500451h.html
150044;The Dreams in the Witch-House;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500441h.html
150043;The Shunned House;H. P. Lovecraft;May;2015;http://gutenberg.net.au/ebooks15/1500431h.html
150042;The Colour Out of Space;H. P. Lovecraft;Apr;2015;http://gutenberg.net.au/ebooks15/1500421h.html
150040;The Call of Cthulhu;H. P. Lovecraft;Apr;2015;http://gutenberg.net.au/ebooks15/1500401h.html
150039;Zig-Zags at the Zoo;Arthur Morrison;Apr;2015;http://gutenberg.net.au/ebooks15/1500391h.html
150038;A Novel Without A Name;Aubrey Burnage;Apr;2015;http://gutenberg.net.au/ebooks15/1500381.txt
150037;The Viper;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500371h.html
150036;Putting Crime Over;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500361h.html
150035;The Richest Widow;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500351h.html
150034;The Casual Murderer;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500341h.html
150033;The Gringos;B. M. Bower;Mar;2015;http://gutenberg.net.au/ebooks15/1500331h.html
150032;Casey Ryan;B. M. Bower;Mar;2015;http://gutenberg.net.au/ebooks15/1500321h.html
150031;The Handsome Young Men;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500311h.html
150030;Dangerous Cargo;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500301h.html
150029;Time Out of Mind;Rachel Field;Mar;2015;http://gutenberg.net.au/ebooks15/1500291h.html
150028;Trails Meet;B. M. Bower;Mar;2015;http://gutenberg.net.au/ebooks15/1500281h.html
150027;Points West;B. M. Bower;Mar;2015;http://gutenberg.net.au/ebooks15/1500271h.html
150026;Man in Chains;Warwick Deeping;Mar;2015;http://gutenberg.net.au/ebooks15/1500261h.html
150025;Tiger Eye;B. M. Bower;Mar;2015;http://gutenberg.net.au/ebooks15/1500251h.html
150024;Rodeo;B. M. Bower;Mar;2015;http://gutenberg.net.au/ebooks15/1500241h.html
150022;The Moment and Other Essays;Virginia Woolf;Mar;2015;http://gutenberg.net.au/ebooks15/1500221h.html
150021;I Recall;Robert Henderson Croll;Mar;2015;http://gutenberg.net.au/ebooks15/1500211h.html
150020;The Doctor Who Held Hands;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500201h.html
150019;The Almost Perfect Murder;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500191h.html
150018;Orchids to Murder;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500181h.html
150017;The Velvet Hand;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500171h.html
150016;The Under Dogs;Hulbert Footner;Mar;2015;http://gutenberg.net.au/ebooks15/1500161h.html
150013;Murty Brown;Edward S. Sorenson;Feb;2015;http://gutenberg.net.au/ebooks15/1500131h.html
